date,temp_mean,temp_min,temp_max,rain,humidity,pressure,division
2022-05-09,28.09,24.12,32.5,4.46,75.17,99.93,Mymensingh
2022-05-10,26.87,23.66,30.24,26.19,84.54,99.97,Mymensingh
2022-05-11,27.88,24.52,31.77,25.09,85.3,99.78,Mymensingh
2022-05-12,28.15,25.15,31.72,42.59,86.39,99.67,Mymensingh
2022-05-13,28.29,25.48,31.85,79.98,88.68,99.4,Mymensingh
2022-05-14,28.66,25.74,32.53,43.39,87.73,99.46,Mymensingh
2022-05-15,28.91,26.24,32.63,23.37,87.66,99.71,Mymensingh
2022-05-16,28.05,25.94,30.89,31.16,89.75,99.72,Mymensingh
2022-05-17,27.63,25.83,30.41,57.7,90.99,99.61,Mymensingh
2022-05-18,26.72,25.03,28.27,65.87,92.51,99.74,Mymensingh
2022-05-19,27.78,24.86,31.29,64.98,89.85,99.75,Mymensingh
2022-05-20,27.37,25.03,30.23,35.09,90.16,99.61,Mymensingh
2022-05-21,27.41,24.75,30.59,25.9,90.41,99.28,Mymensingh
2022-05-22,28.06,25.1,31.69,17.56,85.86,99.22,Mymensingh
2022-05-23,27.52,24.52,30.67,44.44,86.08,99.38,Mymensingh
2022-05-24,28.59,24.15,32.58,4.1,82.11,99.67,Mymensingh
2022-05-25,28.75,25.99,31.73,3.57,80.82,99.74,Mymensingh
2022-05-26,27.94,24.63,30.92,4.33,82.71,99.63,Mymensingh
2022-05-27,27.88,23.73,31.5,3.07,83.81,99.47,Mymensingh
2022-05-28,27.85,24.25,31.21,4.44,81.82,99.44,Mymensingh
2022-05-29,27.41,24.64,30.46,13.18,88.36,99.51,Mymensingh
2022-05-30,27.28,24.3,30.42,2.11,89.57,99.52,Mymensingh
2022-05-31,27.35,24.92,29.79,4.39,88.07,99.46,Mymensingh
2022-06-01,27.49,24.66,30.57,4.81,88.73,99.48,Mymensingh
2022-06-02,26.93,25.47,28.74,18.23,88.86,99.53,Mymensingh
2022-06-03,27.41,25.16,30.0,28.87,90.27,99.49,Mymensingh
2022-06-04,27.42,25.1,30.15,42.9,89.47,99.6,Mymensingh
2022-06-05,27.48,24.67,30.7,36.36,89.01,99.67,Mymensingh
2022-06-06,27.71,24.88,30.96,21.12,89.5,99.61,Mymensingh
2022-06-07,28.23,25.66,31.2,41.73,88.61,99.51,Mymensingh
2022-06-08,27.97,25.86,30.39,39.02,90.78,99.44,Mymensingh
2022-06-09,27.79,25.75,30.54,27.33,92.87,99.43,Mymensingh
2022-06-10,26.21,24.36,27.26,44.32,92.56,99.51,Mymensingh
2022-06-11,27.26,23.64,30.78,6.44,90.41,99.51,Mymensingh
2022-06-12,28.04,25.39,30.97,58.53,91.31,99.61,Mymensingh
2022-06-13,28.5,25.89,31.16,36.37,92.5,99.66,Mymensingh
2022-06-14,28.09,26.28,30.34,34.69,93.8,99.61,Mymensingh
2022-06-15,27.22,26.04,28.83,31.96,94.83,99.63,Mymensingh
2022-06-16,26.95,25.36,29.12,81.52,94.47,99.67,Mymensingh
2022-06-17,26.53,25.22,28.09,71.82,95.45,99.71,Mymensingh
2022-06-18,26.81,25.47,28.77,82.54,93.97,99.67,Mymensingh
2022-06-19,26.77,25.11,29.26,52.07,93.89,99.61,Mymensingh
2022-06-20,27.16,24.82,29.82,29.32,92.38,99.42,Mymensingh
2022-06-21,26.77,24.72,29.11,9.72,93.02,99.41,Mymensingh
2022-06-22,27.41,24.47,30.58,5.02,89.05,99.73,Mymensingh
2022-06-23,27.3,24.27,29.99,40.99,90.84,99.81,Mymensingh
2022-06-24,27.39,25.48,30.23,10.24,93.04,99.71,Mymensingh
2022-06-25,27.7,24.84,31.05,8.72,90.86,99.58,Mymensingh
2022-06-26,27.66,25.3,30.79,13.27,91.43,99.74,Mymensingh
2022-06-27,28.13,25.29,31.1,14.91,89.84,99.78,Mymensingh
2022-06-28,27.2,25.76,29.28,15.88,91.41,99.68,Mymensingh
2022-06-29,26.98,24.96,28.78,25.13,88.16,99.62,Mymensingh
2022-06-30,27.39,24.58,30.12,20.82,90.52,99.55,Mymensingh
2022-07-01,28.18,25.23,31.49,7.31,89.91,99.43,Mymensingh
2022-07-02,28.14,25.47,30.79,6.17,89.52,99.33,Mymensingh
2022-07-03,28.29,25.53,31.34,1.99,89.27,99.4,Mymensingh
2022-07-04,28.35,25.56,31.86,3.07,89.58,99.36,Mymensingh
2022-07-05,28.34,25.48,31.59,2.12,87.45,99.46,Mymensingh
2022-07-06,27.44,25.53,29.67,19.19,91.38,99.78,Mymensingh
2022-07-07,27.91,24.44,31.41,0.54,88.57,99.82,Mymensingh
2022-07-08,27.83,24.96,30.97,2.92,89.9,99.64,Mymensingh
2022-07-09,28.08,24.83,31.76,2.91,87.05,99.53,Mymensingh
2022-07-10,28.18,24.49,32.0,7.84,88.58,99.47,Mymensingh
2022-07-11,27.5,25.35,30.12,6.58,90.23,99.6,Mymensingh
2022-07-12,28.32,25.23,31.86,0.78,86.84,99.47,Mymensingh
2022-07-13,29.44,26.06,32.71,2.19,86.01,99.25,Mymensingh
2022-07-14,29.82,26.66,33.56,1.67,85.81,99.3,Mymensingh
2022-07-15,28.8,26.35,31.69,6.2,89.63,99.53,Mymensingh
2022-07-16,29.08,26.01,32.71,4.26,87.81,99.62,Mymensingh
2022-07-17,28.84,26.23,32.07,26.98,88.07,99.77,Mymensingh
2022-07-18,28.51,25.51,31.75,4.48,88.23,99.68,Mymensingh
2022-07-19,28.38,25.71,31.68,14.98,89.27,99.53,Mymensingh
2022-07-20,28.07,26.08,30.7,14.54,91.82,99.55,Mymensingh
2022-07-21,28.37,26.38,31.35,6.3,89.49,99.66,Mymensingh
2022-07-22,28.62,25.63,31.91,1.49,88.28,99.76,Mymensingh
2022-07-23,27.66,26.03,30.35,36.62,91.59,99.76,Mymensingh
2022-07-24,26.93,25.6,29.02,7.73,91.94,99.9,Mymensingh
2022-07-25,27.0,24.95,29.63,21.66,86.49,100.14,Mymensingh
2022-07-26,27.53,24.07,30.9,15.89,84.92,100.16,Mymensingh
2022-07-27,28.16,25.13,31.38,6.14,85.3,100.03,Mymensingh
2022-07-28,27.89,25.52,30.97,9.94,87.56,100.03,Mymensingh
2022-07-29,27.93,25.16,31.33,7.05,87.71,99.92,Mymensingh
2022-07-30,28.38,25.53,31.18,14.41,88.06,99.72,Mymensingh
2022-07-31,27.08,26.39,28.57,28.38,93.23,99.57,Mymensingh
2022-08-01,28.38,25.96,31.26,32.41,89.67,99.57,Mymensingh
2022-08-02,28.89,25.73,31.95,15.89,86.4,99.56,Mymensingh
2022-08-03,28.31,26.1,30.84,9.56,86.69,99.74,Mymensingh
2022-08-04,28.35,25.23,31.39,17.82,86.23,99.75,Mymensingh
2022-08-05,28.88,26.36,31.65,32.11,86.82,99.54,Mymensingh
2022-08-06,28.16,26.09,30.53,8.49,89.44,99.41,Mymensingh
2022-08-07,29.83,25.72,32.95,14.97,82.3,99.32,Mymensingh
2022-08-08,28.47,26.02,30.89,10.12,89.27,99.3,Mymensingh
2022-08-09,28.24,25.55,31.42,3.71,89.75,99.37,Mymensingh
2022-08-10,27.32,25.27,29.76,2.77,90.63,99.44,Mymensingh
2022-08-11,28.12,25.34,31.54,0.27,88.49,99.57,Mymensingh
2022-08-12,28.24,24.76,31.68,0.45,88.59,99.44,Mymensingh
2022-08-13,27.68,25.22,31.75,7.24,91.1,99.38,Mymensingh
2022-08-14,27.64,24.97,31.21,17.27,88.24,99.78,Mymensingh
2022-08-15,27.97,24.76,31.63,4.8,88.59,100.01,Mymensingh
2022-08-16,28.44,25.06,31.85,3.9,87.3,99.85,Mymensingh
2022-08-17,29.32,25.63,32.53,2.58,84.09,99.6,Mymensingh
2022-08-18,31.11,26.65,34.86,2.56,78.17,99.3,Mymensingh
2022-08-19,28.58,25.84,31.6,9.88,87.41,99.48,Mymensingh
2022-08-20,28.08,25.41,31.56,12.88,88.38,99.68,Mymensingh
2022-08-21,27.46,24.49,30.89,9.19,88.95,99.62,Mymensingh
2022-08-22,28.65,25.36,32.13,2.85,87.06,99.52,Mymensingh
2022-08-23,28.26,25.82,31.34,11.36,89.63,99.74,Mymensingh
2022-08-24,27.58,25.16,31.24,6.99,89.32,99.95,Mymensingh
2022-08-25,28.02,24.43,31.92,0.61,84.91,99.81,Mymensingh
2022-08-26,28.58,25.44,32.6,0.93,85.16,99.6,Mymensingh
2022-08-27,27.16,25.09,29.6,11.0,91.87,99.63,Mymensingh
2022-08-28,27.75,25.03,31.04,12.32,88.59,99.91,Mymensingh
2022-08-29,27.79,24.77,31.34,22.82,88.21,100.12,Mymensingh
2022-08-30,27.83,25.56,30.33,20.02,84.04,100.13,Mymensingh
2022-08-31,28.09,24.15,31.88,4.79,86.3,99.93,Mymensingh
2022-09-01,26.04,24.61,27.19,31.58,91.98,100.06,Mymensingh
2022-09-02,27.13,24.16,30.56,11.37,90.87,100.03,Mymensingh
2022-09-03,28.14,25.71,31.16,38.83,91.46,99.71,Mymensingh
2022-09-04,28.04,26.33,30.4,35.81,92.98,99.72,Mymensingh
2022-09-05,27.45,26.04,29.56,9.15,92.79,99.84,Mymensingh
2022-09-06,27.9,25.85,30.18,9.69,88.95,99.96,Mymensingh
2022-09-07,27.82,25.25,30.51,1.39,86.56,100.09,Mymensingh
2022-09-08,29.89,25.99,33.89,2.01,80.28,100.11,Mymensingh
2022-09-09,29.54,25.97,33.62,8.76,82.9,100.07,Mymensingh
2022-09-10,27.53,25.64,30.34,14.66,90.59,100.07,Mymensingh
2022-09-11,26.34,24.57,28.09,16.65,91.91,100.0,Mymensingh
2022-09-12,26.14,24.03,28.29,13.37,93.19,99.94,Mymensingh
2022-09-13,26.41,25.07,28.31,65.88,95.95,100.02,Mymensingh
2022-09-14,26.83,24.66,29.64,40.85,90.8,100.15,Mymensingh
2022-09-15,27.02,24.44,30.05,33.86,92.06,99.89,Mymensingh
2022-09-16,27.06,24.41,30.14,26.49,91.74,99.59,Mymensingh
2022-09-17,28.02,25.0,31.4,4.26,88.04,99.65,Mymensingh
2022-09-18,28.48,24.84,31.73,6.33,86.61,99.73,Mymensingh
2022-09-19,27.7,25.62,31.36,28.29,89.48,99.88,Mymensingh
2022-09-20,27.38,25.39,30.75,14.85,91.54,99.93,Mymensingh
2022-09-21,26.99,24.52,29.95,5.11,92.1,99.97,Mymensingh
2022-09-22,27.44,24.53,30.84,3.45,90.67,99.96,Mymensingh
2022-09-23,27.13,25.2,29.4,6.17,91.04,99.95,Mymensingh
2022-09-24,26.86,24.87,29.41,16.31,91.11,99.91,Mymensingh
2022-09-25,27.09,24.05,29.92,7.15,87.43,100.0,Mymensingh
2022-09-26,27.99,24.44,31.47,5.47,84.28,100.0,Mymensingh
2022-09-27,27.37,25.54,29.79,1.31,89.71,99.87,Mymensingh
2022-09-28,26.82,24.31,29.96,3.73,83.49,99.85,Mymensingh
2022-09-29,28.53,24.37,33.05,3.14,77.92,99.79,Mymensingh
2022-09-30,29.33,24.68,33.75,0.14,76.84,99.72,Mymensingh
2022-10-01,29.36,25.92,32.58,4.7,80.28,99.66,Mymensingh
2022-10-02,28.26,25.88,33.0,22.54,87.1,99.65,Mymensingh
2022-10-03,26.45,25.2,27.86,26.33,95.44,99.92,Mymensingh
2022-10-04,26.85,24.26,29.36,9.62,91.39,100.26,Mymensingh
2022-10-05,27.2,24.29,30.45,3.91,89.14,100.33,Mymensingh
2022-10-06,27.12,24.24,30.42,1.14,89.09,100.35,Mymensingh
2022-10-07,27.0,24.48,30.16,1.32,88.59,100.31,Mymensingh
2022-10-08,27.07,24.34,30.25,3.12,86.97,100.32,Mymensingh
2022-10-09,26.62,24.04,29.55,7.64,90.84,100.46,Mymensingh
2022-10-10,26.48,24.31,29.26,13.7,91.86,100.47,Mymensingh
2022-10-11,26.28,24.14,29.4,30.03,94.24,100.3,Mymensingh
2022-10-12,25.57,24.37,27.23,15.83,94.33,100.36,Mymensingh
2022-10-13,26.06,24.13,28.98,29.64,91.82,100.35,Mymensingh
2022-10-14,26.5,23.83,29.79,7.1,89.18,100.29,Mymensingh
2022-10-15,25.92,22.3,30.85,0.33,83.59,100.27,Mymensingh
2022-10-16,26.82,22.32,32.27,0.36,77.97,100.41,Mymensingh
2022-10-17,27.25,22.8,31.99,2.65,80.06,100.41,Mymensingh
2022-10-18,27.11,23.37,31.65,0.06,81.34,100.35,Mymensingh
2022-10-19,26.21,23.08,30.49,0.0,81.85,100.37,Mymensingh
2022-10-20,26.31,22.03,31.79,0.0,80.31,100.47,Mymensingh
2022-10-21,26.84,21.66,31.89,0.0,74.5,100.58,Mymensingh
2022-10-22,27.4,21.82,32.62,0.0,69.26,100.61,Mymensingh
2022-10-23,24.75,22.64,28.38,5.6,86.56,100.51,Mymensingh
2022-10-24,22.96,20.91,24.3,110.14,91.76,100.03,Mymensingh
2022-10-25,22.93,20.13,26.24,22.26,87.7,99.93,Mymensingh
2022-10-26,23.64,19.33,27.33,2.13,83.53,100.62,Mymensingh
2022-10-27,23.63,19.04,28.74,0.0,77.22,100.61,Mymensingh
2022-10-28,23.46,18.34,28.54,0.0,76.57,100.52,Mymensingh
2022-10-29,24.09,19.07,28.33,0.0,74.87,100.53,Mymensingh
2022-10-30,24.72,19.92,29.32,0.01,80.89,100.49,Mymensingh
2022-10-31,25.56,21.68,29.96,0.0,80.77,100.55,Mymensingh
2022-11-01,25.18,20.66,29.93,0.0,81.27,100.58,Mymensingh
2022-11-02,24.98,22.04,29.02,0.0,82.77,100.41,Mymensingh
2022-11-03,24.2,20.71,28.61,0.0,81.49,100.43,Mymensingh
2022-11-04,24.28,19.89,28.66,0.05,75.38,100.64,Mymensingh
2022-11-05,24.65,19.42,29.21,0.01,78.78,100.8,Mymensingh
2022-11-06,24.73,20.83,28.51,0.1,75.96,100.77,Mymensingh
2022-11-07,23.69,19.13,27.82,0.02,77.86,100.74,Mymensingh
2022-11-08,23.29,18.75,27.67,0.0,72.45,100.75,Mymensingh
2022-11-09,22.82,18.47,27.57,0.0,72.92,100.77,Mymensingh
2022-11-10,22.48,17.96,27.18,0.0,76.38,100.75,Mymensingh
2022-11-11,22.5,17.54,27.61,0.0,78.81,100.71,Mymensingh
2022-11-12,22.84,18.37,27.94,0.0,78.83,100.63,Mymensingh
2022-11-13,21.35,17.6,26.39,0.0,78.74,100.67,Mymensingh
2022-11-14,21.49,16.62,26.22,0.11,76.99,100.68,Mymensingh
2022-11-15,22.19,17.01,26.66,0.0,78.47,100.6,Mymensingh
2022-11-16,22.04,17.41,26.56,0.0,80.07,100.5,Mymensingh
2022-11-17,22.14,17.54,27.03,0.0,74.12,100.5,Mymensingh
2022-11-18,21.54,16.17,26.63,0.0,71.44,100.65,Mymensingh
2022-11-19,21.09,14.42,26.92,0.0,67.87,100.63,Mymensingh
2022-11-20,21.85,15.15,27.35,0.0,70.03,100.48,Mymensingh
2022-11-21,21.31,17.19,27.28,2.6,71.72,100.39,Mymensingh
2022-11-22,20.73,16.02,26.66,0.0,72.45,100.46,Mymensingh
2022-11-23,20.63,16.09,26.5,0.0,78.06,100.49,Mymensingh
2022-11-24,21.17,16.06,27.05,0.0,79.29,100.52,Mymensingh
2022-11-25,21.09,15.38,26.5,0.0,76.22,100.62,Mymensingh
2022-11-26,21.37,15.53,25.96,0.0,71.34,100.47,Mymensingh
2022-11-27,20.54,15.29,25.36,0.0,75.11,100.32,Mymensingh
2022-11-28,20.54,14.77,25.9,0.0,75.17,100.42,Mymensingh
2022-11-29,21.42,16.32,26.71,0.0,69.66,100.53,Mymensingh
2022-11-30,21.79,17.12,27.22,0.0,75.6,100.59,Mymensingh
2022-12-01,21.61,17.06,27.49,0.0,75.89,100.54,Mymensingh
2022-12-02,20.8,15.7,26.47,0.0,79.37,100.54,Mymensingh
2022-12-03,20.67,15.29,25.75,0.0,79.66,100.57,Mymensingh
2022-12-04,20.81,16.11,25.7,0.0,77.26,100.63,Mymensingh
2022-12-05,21.02,15.94,26.6,0.0,75.52,100.69,Mymensingh
2022-12-06,20.28,15.28,25.67,0.0,77.03,100.57,Mymensingh
2022-12-07,19.48,14.5,25.34,0.0,83.24,100.57,Mymensingh
2022-12-08,19.88,15.13,25.3,0.0,83.02,100.61,Mymensingh
2022-12-09,18.65,13.51,23.93,0.0,78.15,100.6,Mymensingh
2022-12-10,19.55,13.57,25.76,0.0,75.85,100.58,Mymensingh
2022-12-11,19.44,15.26,25.78,0.0,79.7,100.62,Mymensingh
2022-12-12,18.66,14.54,24.48,0.0,80.19,100.61,Mymensingh
2022-12-13,18.92,14.78,24.26,0.0,77.9,100.62,Mymensingh
2022-12-14,18.7,14.29,23.5,0.0,82.28,100.66,Mymensingh
2022-12-15,18.59,14.91,23.58,0.0,79.96,100.55,Mymensingh
2022-12-16,17.72,13.79,23.38,0.0,79.22,100.55,Mymensingh
2022-12-17,19.06,14.79,24.39,0.0,81.04,100.65,Mymensingh
2022-12-18,18.4,12.5,24.13,0.0,79.92,100.67,Mymensingh
2022-12-19,19.3,14.23,24.43,0.0,78.01,100.51,Mymensingh
2022-12-20,19.22,14.53,24.23,0.0,79.6,100.5,Mymensingh
2022-12-21,18.65,14.5,24.4,0.0,81.01,100.55,Mymensingh
2022-12-22,18.5,14.15,24.61,0.0,77.83,100.51,Mymensingh
2022-12-23,17.97,13.17,24.61,0.0,65.73,100.58,Mymensingh
2022-12-24,17.96,13.2,23.94,0.0,65.09,100.61,Mymensingh
2022-12-25,17.81,15.17,21.71,0.29,75.71,100.72,Mymensingh
2022-12-26,19.5,15.85,23.69,1.78,76.24,100.85,Mymensingh
2022-12-27,18.69,15.91,23.07,3.05,82.11,100.76,Mymensingh
2022-12-28,16.44,11.86,21.5,0.08,72.25,100.93,Mymensingh
2022-12-29,15.7,9.82,22.11,0.0,69.63,101.09,Mymensingh
2022-12-30,16.12,10.76,21.91,0.0,74.58,101.15,Mymensingh
2022-12-31,16.42,11.57,21.74,0.0,75.24,101.12,Mymensingh
2023-01-01,16.68,12.04,22.66,0.0,72.89,101.21,Mymensingh
2023-01-02,17.07,12.37,22.67,0.0,72.41,101.2,Mymensingh
2023-01-03,16.68,11.16,23.34,0.0,76.38,101.17,Mymensingh
2023-01-04,16.41,11.46,23.41,0.0,75.83,101.13,Mymensingh
2023-01-05,16.5,10.65,23.68,0.0,73.66,101.2,Mymensingh
2023-01-06,17.37,11.21,25.3,0.0,71.42,101.16,Mymensingh
2023-01-07,17.95,12.32,25.41,0.0,71.67,101.03,Mymensingh
2023-01-08,18.16,12.31,24.99,0.0,74.5,100.96,Mymensingh
2023-01-09,18.56,12.11,25.8,0.0,69.55,101.03,Mymensingh
2023-01-10,18.61,13.4,26.18,0.0,68.98,100.86,Mymensingh
2023-01-11,17.73,13.29,24.41,0.0,66.84,100.73,Mymensingh
2023-01-12,16.82,12.02,23.37,0.0,69.22,100.54,Mymensingh
2023-01-13,16.6,9.93,23.05,0.0,67.21,100.65,Mymensingh
2023-01-14,17.34,10.95,23.45,0.0,72.28,100.58,Mymensingh
2023-01-15,17.53,13.73,23.13,0.0,70.96,100.59,Mymensingh
2023-01-16,16.35,12.63,22.28,0.0,66.89,100.76,Mymensingh
2023-01-17,14.68,9.59,21.44,0.0,61.46,100.88,Mymensingh
2023-01-18,14.48,9.0,21.09,0.0,55.34,101.06,Mymensingh
2023-01-19,14.52,8.64,21.45,0.0,57.7,101.06,Mymensingh
2023-01-20,15.92,10.49,22.62,0.0,57.44,100.96,Mymensingh
2023-01-21,16.82,10.56,23.03,1.12,63.54,100.81,Mymensingh
2023-01-22,17.61,11.41,23.83,0.0,61.82,100.78,Mymensingh
2023-01-23,17.71,12.02,23.63,0.0,68.84,100.74,Mymensingh
2023-01-24,19.07,13.25,25.63,0.0,66.89,100.77,Mymensingh
2023-01-25,20.26,14.31,26.42,0.0,62.43,100.71,Mymensingh
2023-01-26,20.48,14.88,26.67,0.0,68.33,100.62,Mymensingh
2023-01-27,20.86,15.81,26.54,0.0,69.83,100.64,Mymensingh
2023-01-28,20.2,15.42,26.59,0.0,72.79,100.63,Mymensingh
2023-01-29,20.37,13.82,27.27,0.0,66.36,100.69,Mymensingh
2023-01-30,21.77,14.76,29.05,0.0,63.9,100.76,Mymensingh
2023-01-31,21.24,15.44,27.46,0.0,66.34,100.53,Mymensingh
2023-02-01,20.48,15.14,27.17,0.0,60.74,100.51,Mymensingh
2023-02-02,18.41,10.93,27.19,0.0,55.39,100.66,Mymensingh
2023-02-03,19.29,13.48,27.34,0.0,54.88,100.56,Mymensingh
2023-02-04,19.22,13.71,26.82,0.0,62.53,100.44,Mymensingh
2023-02-05,19.21,14.35,26.35,0.0,55.08,100.45,Mymensingh
2023-02-06,19.75,14.18,26.3,0.0,49.59,100.47,Mymensingh
2023-02-07,20.19,15.31,26.78,0.0,49.36,100.38,Mymensingh
2023-02-08,20.49,12.95,27.74,0.0,65.18,100.48,Mymensingh
2023-02-09,20.72,15.36,27.04,0.0,66.95,100.57,Mymensingh
2023-02-10,20.0,13.54,26.59,0.0,56.43,100.58,Mymensingh
2023-02-11,20.83,12.91,27.8,0.0,49.24,100.5,Mymensingh
2023-02-12,19.97,12.84,28.32,0.0,60.72,100.45,Mymensingh
2023-02-13,18.18,9.86,26.58,0.0,43.67,100.6,Mymensingh
2023-02-14,19.48,12.19,28.65,0.0,42.27,100.64,Mymensingh
2023-02-15,20.1,14.23,27.64,0.0,48.2,100.5,Mymensingh
2023-02-16,21.49,14.48,28.94,0.0,50.57,100.65,Mymensingh
2023-02-17,21.85,15.33,28.96,0.0,50.24,100.81,Mymensingh
2023-02-18,22.71,17.36,29.02,0.0,45.25,100.79,Mymensingh
2023-02-19,22.73,17.02,29.23,0.0,48.51,100.68,Mymensingh
2023-02-20,23.85,17.5,29.56,0.02,51.49,100.56,Mymensingh
2023-02-21,23.34,17.52,29.74,0.51,63.61,100.54,Mymensingh
2023-02-22,23.61,17.38,31.58,4.28,72.12,100.38,Mymensingh
2023-02-23,23.34,15.85,31.25,1.81,59.32,100.43,Mymensingh
2023-02-24,22.87,16.35,30.5,4.41,66.88,100.65,Mymensingh
2023-02-25,23.25,17.04,31.38,0.06,49.59,100.92,Mymensingh
2023-02-26,23.43,16.33,32.4,0.22,45.54,100.99,Mymensingh
2023-02-27,23.56,17.95,31.21,0.0,40.28,100.92,Mymensingh
2023-02-28,22.95,15.8,30.97,0.0,42.68,100.96,Mymensingh
2023-03-01,23.65,17.39,31.72,0.0,48.46,100.99,Mymensingh
2023-03-02,24.88,18.37,32.12,0.0,49.04,100.95,Mymensingh
2023-03-03,25.28,20.34,32.63,0.0,44.0,100.92,Mymensingh
2023-03-04,26.28,19.48,33.95,0.0,45.78,100.87,Mymensingh
2023-03-05,26.19,20.48,33.4,0.0,47.97,100.73,Mymensingh
2023-03-06,26.2,19.17,34.17,0.04,41.07,100.6,Mymensingh
2023-03-07,25.05,17.3,34.02,0.0,37.94,100.67,Mymensingh
2023-03-08,25.77,19.51,34.2,0.0,37.04,100.78,Mymensingh
2023-03-09,26.22,20.88,33.82,0.0,41.06,100.66,Mymensingh
2023-03-10,24.64,18.88,30.51,0.0,41.49,100.66,Mymensingh
2023-03-11,26.31,18.65,35.03,0.0,41.52,100.65,Mymensingh
2023-03-12,27.24,20.76,35.69,0.01,41.45,100.61,Mymensingh
2023-03-13,27.26,20.1,36.08,0.0,40.09,100.43,Mymensingh
2023-03-14,27.28,20.47,33.64,0.65,40.8,100.25,Mymensingh
2023-03-15,26.32,20.68,33.39,3.05,57.68,100.23,Mymensingh
2023-03-16,24.91,19.02,31.78,10.13,69.59,100.52,Mymensingh
2023-03-17,24.03,20.53,28.42,6.77,72.56,100.62,Mymensingh
2023-03-18,25.35,19.57,30.7,12.15,62.31,100.43,Mymensingh
2023-03-19,21.92,19.66,24.62,32.94,82.8,100.36,Mymensingh
2023-03-20,21.87,18.91,26.21,29.22,83.59,100.23,Mymensingh
2023-03-21,23.24,18.32,27.5,15.32,73.18,100.22,Mymensingh
2023-03-22,23.4,18.99,28.12,5.26,70.13,100.13,Mymensingh
2023-03-23,23.98,18.49,29.59,0.12,60.34,100.12,Mymensingh
2023-03-24,23.26,16.8,29.73,3.05,72.38,100.35,Mymensingh
2023-03-25,24.56,18.67,30.57,8.05,69.01,100.38,Mymensingh
2023-03-26,25.67,18.91,32.77,1.08,68.91,100.11,Mymensingh
2023-03-27,26.33,20.88,32.51,1.54,67.61,100.1,Mymensingh
2023-03-28,26.38,20.02,32.72,5.94,64.4,100.19,Mymensingh
2023-03-29,25.03,19.78,30.34,14.81,74.01,100.37,Mymensingh
2023-03-30,24.62,19.87,29.15,11.42,74.62,100.25,Mymensingh
2023-03-31,24.08,20.21,28.61,17.66,81.14,100.26,Mymensingh
2023-04-01,23.29,20.44,27.78,20.59,85.06,100.17,Mymensingh
2023-04-02,23.54,18.55,27.9,12.68,76.22,100.01,Mymensingh
2023-04-03,24.61,18.71,30.46,2.37,71.14,100.0,Mymensingh
2023-04-04,25.64,20.1,32.16,3.16,73.0,100.06,Mymensingh
2023-04-05,26.19,20.7,32.38,9.86,77.49,100.0,Mymensingh
2023-04-06,26.33,20.92,32.25,1.26,72.3,100.31,Mymensingh
2023-04-07,26.48,18.82,33.72,0.44,62.42,100.47,Mymensingh
2023-04-08,27.29,19.54,34.33,0.0,58.18,100.57,Mymensingh
2023-04-09,27.92,20.16,34.75,0.0,52.15,100.47,Mymensingh
2023-04-10,27.86,20.25,35.14,0.01,51.62,100.29,Mymensingh
2023-04-11,28.87,22.49,35.87,0.0,49.08,100.28,Mymensingh
2023-04-12,28.71,19.58,35.91,0.0,48.59,100.19,Mymensingh
2023-04-13,29.14,21.58,36.59,0.0,46.51,100.1,Mymensingh
2023-04-14,29.89,21.56,37.84,0.0,50.42,100.09,Mymensingh
2023-04-15,30.29,23.99,37.58,0.0,51.2,100.07,Mymensingh
2023-04-16,31.01,23.53,38.13,0.0,46.49,99.86,Mymensingh
2023-04-17,30.04,22.06,38.73,0.0,63.3,99.92,Mymensingh
2023-04-18,30.73,24.41,38.56,0.01,66.39,100.06,Mymensingh
2023-04-19,30.58,24.34,38.48,1.37,66.33,99.69,Mymensingh
2023-04-20,30.17,24.57,37.75,6.25,67.98,99.46,Mymensingh
2023-04-21,29.51,24.07,36.13,11.42,68.92,99.56,Mymensingh
2023-04-22,28.31,23.52,34.6,7.63,68.25,99.75,Mymensingh
2023-04-23,26.27,22.24,30.79,11.3,67.56,100.13,Mymensingh
2023-04-24,27.33,20.98,33.7,0.01,60.37,100.37,Mymensingh
2023-04-25,28.35,22.46,33.94,0.68,55.55,100.31,Mymensingh
2023-04-26,29.35,21.87,34.94,0.36,51.91,100.12,Mymensingh
2023-04-27,29.66,22.94,35.69,1.74,53.85,100.12,Mymensingh
2023-04-28,28.48,22.22,33.55,2.27,56.32,100.18,Mymensingh
2023-04-29,29.16,22.85,34.73,3.11,58.6,100.1,Mymensingh
2023-04-30,27.84,23.18,32.93,6.92,63.95,100.06,Mymensingh
2023-05-01,27.01,23.62,31.13,5.42,69.91,100.13,Mymensingh
2023-05-02,28.04,22.68,33.8,1.1,62.64,100.22,Mymensingh
2023-05-03,29.09,23.72,34.83,0.61,58.13,100.23,Mymensingh
2023-05-04,27.16,23.83,31.32,33.22,76.89,100.16,Mymensingh
2023-05-05,27.66,23.51,31.58,21.07,74.09,99.86,Mymensingh
2023-05-06,28.53,23.5,33.87,3.81,69.73,99.75,Mymensingh
2023-05-07,28.67,22.85,35.07,2.64,65.83,99.77,Mymensingh
2023-05-08,29.12,22.41,37.01,0.0,57.14,99.74,Mymensingh
2023-05-09,29.91,23.27,37.35,0.0,51.11,99.71,Mymensingh
2023-05-10,30.68,23.04,38.18,0.31,54.95,99.79,Mymensingh
